video_path,start,end,label,caption
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c01.avi,0,4,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c02.avi,0,3,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c03.avi,0,4,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c04.avi,0,3,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c05.avi,0,4,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c06.avi,0,4,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g04_c07.avi,0,3,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g05_c01.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g05_c02.avi,0,10,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g05_c03.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g05_c04.avi,0,10,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g05_c05.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g05_c06.avi,0,10,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c01.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c02.avi,0,5,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c03.avi,0,6,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c04.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c05.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c06.avi,0,5,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g06_c07.avi,0,9,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g07_c01.avi,0,4,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g07_c02.avi,0,4,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g07_c03.avi,0,5,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g07_c04.avi,0,3,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HammerThrow/v_HammerThrow_g07_c05.avi,0,3,HammerThrow,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g01_c01.avi,0,3,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g01_c02.avi,0,3,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g01_c03.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g01_c04.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g02_c01.avi,0,2,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g02_c02.avi,0,2,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g02_c03.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g02_c04.avi,0,5,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g03_c01.avi,0,5,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g03_c02.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g03_c03.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g03_c04.avi,0,7,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g04_c01.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g04_c02.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g04_c03.avi,0,6,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g04_c04.avi,0,8,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g05_c01.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g05_c02.avi,0,4,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g05_c03.avi,0,3,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g05_c04.avi,0,6,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g06_c01.avi,0,3,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g06_c02.avi,0,5,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g06_c03.avi,0,3,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g06_c04.avi,0,2,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g07_c01.avi,0,3,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g07_c02.avi,0,5,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g07_c03.avi,0,6,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandPushups/v_HandStandPushups_g07_c04.avi,0,6,HandstandPushups,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g01_c01.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g01_c02.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g01_c03.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g01_c04.avi,0,5,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g02_c01.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g02_c02.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g02_c03.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g02_c04.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g03_c01.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g03_c02.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g03_c03.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g03_c04.avi,0,5,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g04_c01.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g04_c02.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g04_c03.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g04_c04.avi,0,5,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g04_c05.avi,0,4,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c01.avi,0,8,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c02.avi,0,10,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c03.avi,0,8,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c04.avi,0,10,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c05.avi,0,11,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c06.avi,0,7,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g05_c07.avi,0,10,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g06_c01.avi,0,2,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g06_c02.avi,0,2,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g06_c03.avi,0,2,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g06_c04.avi,0,3,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g07_c01.avi,0,8,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g07_c02.avi,0,7,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g07_c03.avi,0,7,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g07_c04.avi,0,7,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g07_c05.avi,0,7,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HandstandWalking/v_HandstandWalking_g07_c06.avi,0,8,HandstandWalking,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g01_c01.avi,0,6,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g01_c02.avi,0,6,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g01_c03.avi,0,5,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g01_c04.avi,0,4,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g01_c05.avi,0,4,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c01.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c02.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c03.avi,0,11,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c04.avi,0,10,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c05.avi,0,12,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c06.avi,0,12,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g02_c07.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c01.avi,0,12,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c02.avi,0,12,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c03.avi,0,14,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c04.avi,0,12,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c05.avi,0,13,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c06.avi,0,16,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g03_c07.avi,0,13,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g04_c01.avi,0,6,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g04_c02.avi,0,6,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g04_c03.avi,0,7,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g04_c04.avi,0,7,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g05_c01.avi,0,8,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g05_c02.avi,0,7,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g05_c03.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g05_c04.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g05_c05.avi,0,10,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g05_c06.avi,0,4,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c01.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c02.avi,0,4,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c03.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c04.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c05.avi,0,10,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c06.avi,0,8,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g06_c07.avi,0,10,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g07_c01.avi,0,10,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g07_c02.avi,0,11,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g07_c03.avi,0,7,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g07_c04.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/HeadMassage/v_HeadMassage_g07_c05.avi,0,9,HeadMassage,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c01.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c02.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c03.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c04.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c05.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c06.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g01_c07.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c01.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c02.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c03.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c04.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c05.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c06.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g02_c07.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g03_c01.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g03_c02.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g03_c03.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g03_c04.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g03_c05.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g03_c06.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c01.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c02.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c03.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c04.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c05.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c06.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g04_c07.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g05_c01.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g05_c02.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g05_c03.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g05_c04.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g05_c05.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g05_c06.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g06_c01.avi,0,7,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g06_c02.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g06_c03.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g06_c04.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g06_c05.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g06_c06.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c01.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c02.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c03.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c04.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c05.avi,0,9,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c06.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/IceDancing/v_IceDancing_g07_c07.avi,0,10,IceDancing,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g01_c01.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g01_c02.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g01_c03.avi,0,11,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g01_c04.avi,0,7,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g02_c01.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g02_c02.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g02_c03.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g02_c04.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g02_c05.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g03_c01.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g03_c02.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g03_c03.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g03_c04.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g03_c05.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g04_c01.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g04_c02.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g04_c03.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g04_c04.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g04_c05.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g04_c06.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g05_c01.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g05_c02.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g05_c03.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g05_c04.avi,0,10,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g05_c05.avi,0,9,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g06_c01.avi,0,8,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g06_c02.avi,0,11,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g06_c03.avi,0,5,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g06_c04.avi,0,4,Knitting,test
/home/vlso/Documents/GitHub/DMVR/examples/UCF101/data/Knitting/v_Knitting_g07_c01.avi,0,9,Knitting,test
